True_Label,Pred_Prob
0,0.009570413
0,0.1225397
0,0.012652738
0,0.19674262
0,0.013688679
0,0.00040094234
0,0.09923596
0,0.32264045
0,0.28449562
0,0.10365099
0,0.0023046406
0,0.26492137
0,0.016721575
0,0.072049566
0,0.07383156
0,0.10449869
0,0.9999076
0,0.054772623
0,3.083388e-05
0,0.022293918
0,0.04431909
0,0.29248282
0,0.42327207
0,0.0031502529
0,0.13464469
0,0.0030919253
0,0.17548291
0,0.0018571634
0,0.0059101977
0,0.07951951
0,0.0036993355
0,0.5321767
0,0.030802675
0,0.0034102965
0,0.118607745
0,0.00020380595
0,4.2092026e-05
0,0.014298035
0,0.0005656045
0,0.00017037218
0,0.21805112
0,0.0019461523
0,7.5334436e-05
0,0.0001520265
0,0.5421122
0,0.08243376
0,0.32333654
0,0.035432536
0,0.1700691
0,0.12239936
0,0.003068798
0,0.0021221316
0,0.12115258
0,0.041089933
0,0.027860865
0,0.00020580951
0,0.19756211
0,0.015752006
0,0.0009280559
0,0.01558751
0,0.00048091938
0,0.879761
0,0.57145405
0,4.3604714e-06
0,0.00013108253
0,1.8245648e-05
0,0.021767428
0,0.083503515
0,0.098384365
0,0.009673332
0,0.007220681
0,0.0023690297
0,0.3009396
0,0.037079588
0,0.0020062337
0,0.045105968
0,0.00084012933
0,0.08851613
0,0.0006830361
0,8.432557e-05
0,0.0015977642
0,0.0001680511
0,6.9331625e-05
0,0.87945366
0,0.035821795
0,0.107935265
0,8.406848e-05
0,0.046097077
0,0.06941255
0,0.9607415
0,0.00038741704
0,0.022010826
0,0.0013811778
0,0.03957419
0,0.12827349
0,0.12827349
0,0.00015054214
0,0.13656017
0,0.23858494
0,0.010200708
0,0.000511945
0,0.4313804
0,0.11451374
0,0.08699702
0,0.41771066
0,0.061210737
0,0.004019736
0,0.00086032704
0,0.0004485945
0,0.40516213
0,0.0019399548
0,0.0018387038
0,0.011864021
0,0.5074053
0,0.00061120803
0,0.35286748
0,0.4519669
0,0.97256947
0,0.97256947
0,0.91815805
0,0.7024908
0,0.99768174
0,0.90208614
0,0.9182992
0,0.9239858
0,5.709964e-05
0,0.8489676
0,0.27752793
0,0.039669037
0,0.9937536
0,0.9505764
0,0.2504496
0,0.90455645
0,0.9897591
0,0.9330543
0,0.4023351
0,0.953152
0,0.82354283
0,0.8989725
0,0.8989725
0,0.9860204
0,0.9173496
0,0.9793267
0,0.9737303
0,0.9993443
0,0.9892643
0,0.90840465
0,0.68664145
0,0.06073419
0,0.6570753
0,0.0019915674
0,0.006422425
0,0.011508638
0,0.6541374
0,0.0014321287
0,0.00018648464
0,0.01909758
0,0.020887787
0,0.010601454
0,0.52221626
0,0.98141634
0,0.003666876
0,5.3688593e-05
0,0.106988266
0,0.39313862
0,0.09126122
0,0.49539965
0,0.17211394
0,0.029034587
0,0.0013973648
0,0.010624946
0,0.47863406
0,0.3102465
0,0.29021418
0,0.2827581
0,3.5412468e-05
0,0.0003418545
0,0.0012868698
0,0.47672462
0,0.0056125266
0,0.22584887
0,0.41773254
0,0.8834222
0,0.43789452
0,0.0045028194
0,4.4766155e-05
0,0.60247856
0,3.545444e-05
0,0.019248288
0,0.002401571
0,0.0002793808
0,0.014010383
0,0.0006313235
0,0.03728145
0,0.0042765047
0,0.073774196
0,0.004597181
0,0.12608877
0,0.9105214
