True_Label,Pred_Prob
0,0.027440462
0,0.006659383
0,0.007787533
0,0.005965654
0,0.0004013343
0,0.0006153833
0,0.0013112994
0,0.016457452
0,0.3793343
0,0.0147601105
0,0.0012862558
0,0.99923396
0,0.0057335454
0,0.0018009972
0,0.97912335
0,0.0032286472
0,1.0
0,0.0041593337
0,2.3306716e-06
0,7.0415976e-05
0,0.034369316
0,0.06817673
0,0.004144216
0,0.0054735215
0,0.0020234464
0,0.00026516226
0,0.0051739565
0,0.00050557684
0,0.00772001
0,0.00052760064
0,0.009673381
0,0.0034694949
0,0.0006120014
0,9.216081e-05
0,0.018408319
0,0.0007937016
0,4.4416424e-06
0,0.0005822026
0,7.120426e-05
0,9.5573545e-05
0,0.94945836
0,8.671622e-06
0,8.128064e-05
0,5.6321046e-06
0,0.62727654
0,0.9999999
0,0.98957205
0,0.09790203
0,0.5636442
0,0.003607819
0,0.019430742
0,0.0030862775
0,0.99990773
0,0.19454966
0,0.058936458
0,3.0010111e-05
0,0.9982961
0,0.002654506
0,0.007736281
0,0.019340247
0,0.00022376321
0,0.9994259
0,0.999689
0,1.10849015e-07
0,3.8282593e-05
0,1.3085236e-05
0,0.020256726
0,0.9999175
0,0.13466592
0,0.0006718702
0,3.9054426e-06
0,0.00018326168
0,0.03791064
0,0.015688578
0,0.034300976
0,0.00032171857
0,0.12617387
0,0.00036146768
0,5.3354734e-06
0,0.00355259
0,0.003345343
0,0.00048253546
0,0.0011904315
0,0.065247804
0,0.00024305715
0,0.017905124
0,0.00072495977
0,0.0048497505
0,0.0076597035
0,0.17794725
0,3.1980946e-06
0,0.003227917
0,0.00013146608
0,0.0013153532
0,0.06187171
0,0.061871726
0,1.038317e-06
0,0.14275616
0,0.034335777
0,0.14524934
0,8.077091e-05
0,0.061259992
0,0.0013926267
0,0.029909749
0,0.04385453
0,0.013465145
0,2.1322267e-05
0,0.0006829075
0,0.004627662
0,0.046837732
0,0.017820189
0,0.00014590334
0,0.00023917118
0,0.45828524
0,0.003654436
0,0.45981625
0,0.08569764
0,0.99378574
0,0.99378574
0,1.0
0,0.99936277
0,0.99901223
0,0.99403185
0,0.9998957
0,0.9999957
0,0.0004826995
0,0.9990395
0,0.068673566
0,0.9928825
0,0.99956554
0,1.0
0,0.9994276
0,0.9998975
0,1.0
0,0.99999416
0,0.9999342
0,1.0
0,0.05738127
0,0.46306732
0,0.46306735
0,1.0
0,0.98716855
0,0.9989889
0,0.99999976
0,1.0
0,0.9108501
0,0.99904925
0,0.97003984
0,0.040417224
0,0.08843676
0,0.0008723613
0,0.003737506
0,0.08584324
0,0.9821629
0,0.061430115
0,1.6236638e-05
0,0.987672
0,0.0062323017
0,0.040372107
0,0.9312177
0,0.9999465
0,0.0015257898
0,3.5740823e-06
0,0.17570418
0,0.0051333215
0,0.01139461
0,0.20352426
0,0.008560499
0,0.46088192
0,0.14226496
0,0.00021209274
0,0.99149686
0,0.9637658
0,0.8958585
0,0.2053609
0,1.0210998e-06
0,3.4067383e-05
0,6.334085e-05
0,0.00041904862
0,1.8844703e-06
0,0.0015239916
0,0.99987626
0,0.49964643
0,0.5165165
0,0.0007290467
0,2.6425053e-07
0,0.99914575
0,2.7165295e-05
0,0.14545657
0,0.0028748373
0,0.36584255
0,0.0027612387
0,2.1816037e-05
0,0.99555796
0,0.008463943
0,0.7730799
0,0.012026264
0,0.9986234
0,0.6043278
0,4.3435983e-05
0,0.9370089
0,0.020047685
0,0.026089408
0,0.00057841337
0,0.013228584
0,0.014894191
0,0.00015290182
0,0.3575343
0,0.000291277
0,0.99998987
0,0.17733769
0,0.0038658935
0,7.0333963e-06
0,0.00672892
0,0.0053154943
0,0.019028198
0,0.021841561
0,0.91691655
0,0.78389716
0,0.98640907
0,0.9638689
0,0.9912169
0,0.9428917
0,0.99501497
0,0.00018758088
0,0.0013834679
0,0.3681141
0,0.004639467
0,0.9967437
0,0.006305326
0,0.95803607
0,0.33042064
0,0.0021951164
0,0.06959481
1,0.999992
1,1.0
1,1.0
1,1.0
1,0.9999995
1,1.0
1,0.999998
1,1.0
1,0.9999993
1,0.99998915
1,1.0
1,0.60169935
1,1.0
1,0.9999999
1,0.99988365
1,0.99999964
1,1.0
1,0.99999976
1,0.9999995
1,1.0
1,0.10430203
1,0.99999964
1,1.0
1,1.0
1,1.0
1,0.99998844
1,1.0
1,1.0
1,1.0
1,0.9999999
1,0.9988952
1,0.9999989
1,1.0
1,0.99997294
1,1.0
1,1.0
1,1.0
1,1.0
1,0.99999905
1,1.0
1,1.0
1,1.0
1,0.999887
1,1.0
1,0.9999095
1,1.0
1,1.0
1,0.99998295
1,0.8333473
1,0.9999999
1,0.98819643
1,1.0
1,1.0
1,0.95739424
1,0.7806637
1,1.0
1,1.0
1,1.0
1,1.0
1,0.99999714
1,0.99999547
1,1.0
1,1.0
1,1.0
1,0.99999964
1,0.9999366
1,1.0
1,1.0
1,0.99983704
1,1.0
1,1.0
1,1.0
1,1.0
1,0.99999976
1,0.99999976
1,0.99999964
1,1.0
1,0.999998
1,1.0
1,0.9999994
1,0.9999999
1,1.0
1,1.0
1,0.9969721
1,1.0
1,1.0
1,1.0
1,0.9976743
1,0.99998283
1,1.0
1,0.9999999
1,0.99981135
1,1.0
1,1.0
1,0.9999999
1,1.0
1,1.0
1,1.0
1,1.0
1,0.99999964
1,0.8699903
1,0.9981895
1,0.9110344
1,0.99981993
1,0.99981993
1,0.9999999
1,1.0
1,0.9999993
1,1.0
1,1.0
1,1.0
1,0.99998367
1,0.9999999
1,0.99998057
1,0.5013968
1,0.99923754
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.9987048
1,0.98921424
1,0.9999603
